"Dátum","Gép","Kezdő időpont","Záró időpont","Megrendelésszám"
"2020.08.10.","Vágó-2","15:16","21:56","MEGR006"
"2020.08.10.","Vágó-3","15:16","21:56","MEGR006"
"2020.08.10.","Vágó-4","15:16","21:56","MEGR006"
"2020.08.10.","Hajlító-1","15:24","21:48","MEGR006"
"2020.08.10.","Hajlító-2","15:24","21:48","MEGR006"
"2020.08.10.","Hegesztő-1","15:40","21:52","MEGR006"
"2020.08.10.","Hegesztő-2","15:40","21:52","MEGR006"
"2020.08.10.","Hegesztő-3","15:40","21:52","MEGR006"
"2020.08.10.","Tesztelő-1","15:52","21:57","MEGR006"
"2020.08.10.","Festő-1","15:57","21:57","MEGR006"
"2020.08.10.","Festő-2","15:57","21:57","MEGR006"
"2020.08.10.","Festő-3","15:57","21:57","MEGR006"
"2020.08.10.","Festő-4","15:57","21:57","MEGR006"
"2020.08.10.","Csomagoló-1","16:17","21:47","MEGR006"
"2020.08.10.","Csomagoló-2","16:17","21:47","MEGR006"
"2020.08.10.","Csomagoló-3","16:17","21:47","MEGR006"
"2020.08.11.","Csomagoló-1","06:00","14:00","MEGR006"
"2020.08.11.","Csomagoló-2","06:00","14:00","MEGR006"
"2020.08.11.","Csomagoló-3","06:00","14:00","MEGR006"
"2020.08.11.","Festő-1","06:00","14:00","MEGR006"
"2020.08.11.","Festő-2","06:00","14:00","MEGR006"
"2020.08.11.","Festő-3","06:00","14:00","MEGR006"
"2020.08.11.","Festő-4","06:00","14:00","MEGR006"
"2020.08.11.","Hajlító-1","06:00","14:00","MEGR006"
"2020.08.11.","Hajlító-2","06:00","14:00","MEGR006"
"2020.08.11.","Hegesztő-1","06:00","14:00","MEGR006"
"2020.08.11.","Hegesztő-2","06:00","14:00","MEGR006"
"2020.08.11.","Hegesztő-3","06:00","14:00","MEGR006"
"2020.08.11.","Tesztelő-1","06:00","14:00","MEGR006"
"2020.08.11.","Vágó-1","06:00","14:00","MEGR006"
"2020.08.11.","Vágó-2","06:00","14:00","MEGR006"
"2020.08.11.","Vágó-3","06:00","14:00","MEGR006"
"2020.08.11.","Vágó-4","06:00","14:00","MEGR006"
"2020.08.11.","Csomagoló-1","14:00","22:00","MEGR006"
"2020.08.11.","Csomagoló-2","14:00","22:00","MEGR006"
"2020.08.11.","Csomagoló-3","14:00","22:00","MEGR006"
"2020.08.11.","Festő-1","14:00","22:00","MEGR006"
"2020.08.11.","Festő-2","14:00","22:00","MEGR006"
"2020.08.11.","Festő-3","14:00","22:00","MEGR006"
"2020.08.11.","Festő-4","14:00","22:00","MEGR006"
"2020.08.11.","Hajlító-1","14:00","22:00","MEGR006"
"2020.08.11.","Hajlító-2","14:00","22:00","MEGR006"
"2020.08.11.","Hegesztő-1","14:00","22:00","MEGR006"
"2020.08.11.","Hegesztő-2","14:00","22:00","MEGR006"
"2020.08.11.","Hegesztő-3","14:00","22:00","MEGR006"
"2020.08.11.","Tesztelő-1","14:00","22:00","MEGR006"
"2020.08.11.","Vágó-1","14:00","14:24","MEGR006"
"2020.08.11.","Vágó-2","14:00","14:24","MEGR006"
"2020.08.11.","Vágó-3","14:00","14:16","MEGR006"
"2020.08.11.","Vágó-4","14:00","14:16","MEGR006"
"2020.08.12.","Csomagoló-1","06:00","14:00","MEGR006"
"2020.08.12.","Csomagoló-2","06:00","14:00","MEGR006"
"2020.08.12.","Csomagoló-3","06:00","14:00","MEGR006"
"2020.08.12.","Festő-1","06:00","14:00","MEGR006"
"2020.08.12.","Festő-2","06:00","14:00","MEGR006"
"2020.08.12.","Festő-3","06:00","14:00","MEGR006"
"2020.08.12.","Festő-4","06:00","14:00","MEGR006"
"2020.08.12.","Hajlító-1","06:00","14:00","MEGR006"
"2020.08.12.","Hajlító-2","06:00","14:00","MEGR006"
"2020.08.12.","Hegesztő-1","06:00","13:48","MEGR006"
"2020.08.12.","Hegesztő-2","06:00","13:48","MEGR006"
"2020.08.12.","Hegesztő-3","06:00","13:48","MEGR006"
"2020.08.12.","Tesztelő-1","06:00","14:00","MEGR006"
"2020.08.12.","Csomagoló-1","14:00","22:00","MEGR006"
"2020.08.12.","Csomagoló-2","14:00","22:00","MEGR006"
"2020.08.12.","Csomagoló-3","14:00","22:00","MEGR006"
"2020.08.12.","Festő-1","14:00","21:40","MEGR006"
"2020.08.12.","Festő-2","14:00","21:40","MEGR006"
"2020.08.12.","Festő-3","14:00","21:20","MEGR006"
"2020.08.12.","Festő-4","14:00","21:20","MEGR006"
"2020.08.12.","Hajlító-1","14:00","22:00","MEGR006"
"2020.08.12.","Hajlító-2","14:00","22:00","MEGR006"
"2020.08.12.","Tesztelő-1","14:00","21:25","MEGR006"
"2020.08.13.","Hajlító-1","06:00","14:00","MEGR006"
"2020.08.13.","Hajlító-2","06:00","14:00","MEGR006"
"2020.08.13.","Hajlító-1","14:00","22:00","MEGR006"
"2020.08.13.","Hajlító-2","14:00","22:00","MEGR006"
"2020.08.14.","Hajlító-1","06:00","11:36","MEGR006"
"2020.08.14.","Hajlító-2","06:00","11:36","MEGR006"
"2020.08.14.","Vágó-1","11:57","13:41","MEGR009"
"2020.08.14.","Vágó-2","11:57","13:41","MEGR009"
"2020.08.14.","Vágó-3","11:57","13:33","MEGR009"
"2020.08.14.","Vágó-4","11:57","13:33","MEGR009"
"2020.08.14.","Hajlító-1","12:05","13:57","MEGR009"
"2020.08.14.","Hajlító-2","12:05","13:57","MEGR009"
"2020.08.14.","Hegesztő-1","12:21","13:57","MEGR009"
"2020.08.14.","Hegesztő-2","12:21","13:57","MEGR009"
"2020.08.14.","Hegesztő-3","12:21","13:57","MEGR009"
"2020.08.14.","Tesztelő-1","12:33","13:58","MEGR009"
"2020.08.14.","Festő-1","12:38","13:58","MEGR009"
"2020.08.14.","Festő-2","12:38","13:58","MEGR009"
"2020.08.14.","Festő-3","12:38","13:58","MEGR009"
"2020.08.14.","Festő-4","12:38","13:58","MEGR009"
"2020.08.14.","Csomagoló-1","12:58","13:58","MEGR009"
"2020.08.14.","Csomagoló-2","12:58","13:58","MEGR009"
"2020.08.14.","Csomagoló-3","12:58","13:58","MEGR009"
"2020.08.14.","Csomagoló-1","14:00","17:15","MEGR009"
"2020.08.14.","Csomagoló-2","14:00","17:15","MEGR009"
"2020.08.14.","Csomagoló-3","14:00","17:00","MEGR009"
"2020.08.14.","Festő-1","14:00","17:00","MEGR009"
"2020.08.14.","Festő-2","14:00","17:00","MEGR009"
"2020.08.14.","Festő-3","14:00","16:40","MEGR009"
"2020.08.14.","Festő-4","14:00","16:40","MEGR009"
"2020.08.14.","Hajlító-1","14:00","18:48","MEGR009"
"2020.08.14.","Hajlító-2","14:00","18:48","MEGR009"
"2020.08.14.","Hegesztő-1","14:00","15:48","MEGR009"
"2020.08.14.","Hegesztő-2","14:00","15:48","MEGR009"
"2020.08.14.","Hegesztő-3","14:00","15:36","MEGR009"
"2020.08.14.","Tesztelő-1","14:00","16:45","MEGR009"
"2020.08.14.","Vágó-1","19:18","21:58","MEGR002"
"2020.08.14.","Vágó-2","19:18","21:58","MEGR002"
"2020.08.14.","Vágó-3","19:18","21:58","MEGR002"
"2020.08.14.","Vágó-4","19:18","21:58","MEGR002"
"2020.08.14.","Hajlító-1","19:26","21:50","MEGR002"
"2020.08.14.","Hajlító-2","19:26","21:50","MEGR002"
"2020.08.14.","Hegesztő-1","19:42","21:54","MEGR002"
"2020.08.14.","Hegesztő-2","19:42","21:54","MEGR002"
"2020.08.14.","Hegesztő-3","19:42","21:54","MEGR002"
"2020.08.14.","Tesztelő-1","19:54","21:59","MEGR002"
"2020.08.14.","Festő-1","19:59","21:59","MEGR002"
"2020.08.14.","Festő-2","19:59","21:59","MEGR002"
"2020.08.14.","Festő-3","19:59","21:59","MEGR002"
"2020.08.14.","Festő-4","19:59","21:59","MEGR002"
"2020.08.14.","Csomagoló-1","20:19","21:49","MEGR002"
"2020.08.14.","Csomagoló-2","20:19","21:49","MEGR002"
"2020.08.14.","Csomagoló-3","20:19","21:49","MEGR002"
"2020.08.15.","Csomagoló-1","06:00","14:00","MEGR002"
"2020.08.15.","Csomagoló-2","06:00","14:00","MEGR002"
"2020.08.15.","Csomagoló-3","06:00","14:00","MEGR002"
"2020.08.15.","Festő-1","06:00","14:00","MEGR002"
"2020.08.15.","Festő-2","06:00","14:00","MEGR002"
"2020.08.15.","Festő-3","06:00","14:00","MEGR002"
"2020.08.15.","Festő-4","06:00","14:00","MEGR002"
"2020.08.15.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.15.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.15.","Hegesztő-1","06:00","14:00","MEGR002"
"2020.08.15.","Hegesztő-2","06:00","14:00","MEGR002"
"2020.08.15.","Hegesztő-3","06:00","14:00","MEGR002"
"2020.08.15.","Tesztelő-1","06:00","14:00","MEGR002"
"2020.08.15.","Vágó-1","06:00","14:00","MEGR002"
"2020.08.15.","Vágó-2","06:00","14:00","MEGR002"
"2020.08.15.","Vágó-3","06:00","14:00","MEGR002"
"2020.08.15.","Vágó-4","06:00","14:00","MEGR002"
"2020.08.15.","Csomagoló-1","14:00","22:00","MEGR002"
"2020.08.15.","Csomagoló-2","14:00","22:00","MEGR002"
"2020.08.15.","Csomagoló-3","14:00","22:00","MEGR002"
"2020.08.15.","Festő-1","14:00","22:00","MEGR002"
"2020.08.15.","Festő-2","14:00","22:00","MEGR002"
"2020.08.15.","Festő-3","14:00","22:00","MEGR002"
"2020.08.15.","Festő-4","14:00","22:00","MEGR002"
"2020.08.15.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.15.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.15.","Hegesztő-1","14:00","22:00","MEGR002"
"2020.08.15.","Hegesztő-2","14:00","22:00","MEGR002"
"2020.08.15.","Hegesztő-3","14:00","22:00","MEGR002"
"2020.08.15.","Tesztelő-1","14:00","22:00","MEGR002"
"2020.08.15.","Vágó-1","14:00","22:00","MEGR002"
"2020.08.15.","Vágó-2","14:00","22:00","MEGR002"
"2020.08.15.","Vágó-3","14:00","22:00","MEGR002"
"2020.08.15.","Vágó-4","14:00","22:00","MEGR002"
"2020.08.16.","Csomagoló-1","06:00","14:00","MEGR002"
"2020.08.16.","Csomagoló-2","06:00","14:00","MEGR002"
"2020.08.16.","Csomagoló-3","06:00","14:00","MEGR002"
"2020.08.16.","Festő-1","06:00","14:00","MEGR002"
"2020.08.16.","Festő-2","06:00","14:00","MEGR002"
"2020.08.16.","Festő-3","06:00","14:00","MEGR002"
"2020.08.16.","Festő-4","06:00","14:00","MEGR002"
"2020.08.16.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.16.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.16.","Hegesztő-1","06:00","14:00","MEGR002"
"2020.08.16.","Hegesztő-2","06:00","14:00","MEGR002"
"2020.08.16.","Hegesztő-3","06:00","14:00","MEGR002"
"2020.08.16.","Tesztelő-1","06:00","14:00","MEGR002"
"2020.08.16.","Vágó-1","06:00","14:00","MEGR002"
"2020.08.16.","Vágó-2","06:00","14:00","MEGR002"
"2020.08.16.","Vágó-3","06:00","14:00","MEGR002"
"2020.08.16.","Vágó-4","06:00","14:00","MEGR002"
"2020.08.16.","Csomagoló-1","14:00","22:00","MEGR002"
"2020.08.16.","Csomagoló-2","14:00","22:00","MEGR002"
"2020.08.16.","Csomagoló-3","14:00","22:00","MEGR002"
"2020.08.16.","Festő-1","14:00","22:00","MEGR002"
"2020.08.16.","Festő-2","14:00","22:00","MEGR002"
"2020.08.16.","Festő-3","14:00","22:00","MEGR002"
"2020.08.16.","Festő-4","14:00","22:00","MEGR002"
"2020.08.16.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.16.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.16.","Hegesztő-1","14:00","22:00","MEGR002"
"2020.08.16.","Hegesztő-2","14:00","22:00","MEGR002"
"2020.08.16.","Hegesztő-3","14:00","22:00","MEGR002"
"2020.08.16.","Tesztelő-1","14:00","22:00","MEGR002"
"2020.08.16.","Vágó-1","14:00","22:00","MEGR002"
"2020.08.16.","Vágó-2","14:00","22:00","MEGR002"
"2020.08.16.","Vágó-3","14:00","22:00","MEGR002"
"2020.08.16.","Vágó-4","14:00","22:00","MEGR002"
"2020.08.17.","Csomagoló-1","06:00","14:00","MEGR002"
"2020.08.17.","Csomagoló-2","06:00","14:00","MEGR002"
"2020.08.17.","Csomagoló-3","06:00","14:00","MEGR002"
"2020.08.17.","Festő-1","06:00","14:00","MEGR002"
"2020.08.17.","Festő-2","06:00","14:00","MEGR002"
"2020.08.17.","Festő-3","06:00","14:00","MEGR002"
"2020.08.17.","Festő-4","06:00","14:00","MEGR002"
"2020.08.17.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.17.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.17.","Hegesztő-1","06:00","14:00","MEGR002"
"2020.08.17.","Hegesztő-2","06:00","14:00","MEGR002"
"2020.08.17.","Hegesztő-3","06:00","14:00","MEGR002"
"2020.08.17.","Tesztelő-1","06:00","14:00","MEGR002"
"2020.08.17.","Vágó-1","06:00","11:20","MEGR002"
"2020.08.17.","Vágó-2","06:00","11:20","MEGR002"
"2020.08.17.","Vágó-3","06:00","11:20","MEGR002"
"2020.08.17.","Vágó-4","06:00","11:20","MEGR002"
"2020.08.17.","Csomagoló-1","14:00","22:00","MEGR002"
"2020.08.17.","Csomagoló-2","14:00","22:00","MEGR002"
"2020.08.17.","Csomagoló-3","14:00","22:00","MEGR002"
"2020.08.17.","Festő-1","14:00","22:00","MEGR002"
"2020.08.17.","Festő-2","14:00","22:00","MEGR002"
"2020.08.17.","Festő-3","14:00","22:00","MEGR002"
"2020.08.17.","Festő-4","14:00","22:00","MEGR002"
"2020.08.17.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.17.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.17.","Hegesztő-1","14:00","22:00","MEGR002"
"2020.08.17.","Hegesztő-2","14:00","22:00","MEGR002"
"2020.08.17.","Hegesztő-3","14:00","22:00","MEGR002"
"2020.08.17.","Tesztelő-1","14:00","22:00","MEGR002"
"2020.08.18.","Csomagoló-1","06:00","14:00","MEGR002"
"2020.08.18.","Csomagoló-2","06:00","14:00","MEGR002"
"2020.08.18.","Csomagoló-3","06:00","14:00","MEGR002"
"2020.08.18.","Festő-1","06:00","14:00","MEGR002"
"2020.08.18.","Festő-2","06:00","14:00","MEGR002"
"2020.08.18.","Festő-3","06:00","14:00","MEGR002"
"2020.08.18.","Festő-4","06:00","14:00","MEGR002"
"2020.08.18.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.18.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.18.","Hegesztő-1","06:00","14:00","MEGR002"
"2020.08.18.","Hegesztő-2","06:00","14:00","MEGR002"
"2020.08.18.","Hegesztő-3","06:00","14:00","MEGR002"
"2020.08.18.","Tesztelő-1","06:00","14:00","MEGR002"
"2020.08.18.","Csomagoló-1","14:00","22:00","MEGR002"
"2020.08.18.","Csomagoló-2","14:00","22:00","MEGR002"
"2020.08.18.","Csomagoló-3","14:00","22:00","MEGR002"
"2020.08.18.","Festő-1","14:00","22:00","MEGR002"
"2020.08.18.","Festő-2","14:00","22:00","MEGR002"
"2020.08.18.","Festő-3","14:00","22:00","MEGR002"
"2020.08.18.","Festő-4","14:00","22:00","MEGR002"
"2020.08.18.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.18.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.18.","Hegesztő-1","14:00","22:00","MEGR002"
"2020.08.18.","Hegesztő-2","14:00","22:00","MEGR002"
"2020.08.18.","Hegesztő-3","14:00","22:00","MEGR002"
"2020.08.18.","Tesztelő-1","14:00","22:00","MEGR002"
"2020.08.19.","Csomagoló-1","06:00","14:00","MEGR002"
"2020.08.19.","Csomagoló-2","06:00","14:00","MEGR002"
"2020.08.19.","Csomagoló-3","06:00","14:00","MEGR002"
"2020.08.19.","Festő-1","06:00","14:00","MEGR002"
"2020.08.19.","Festő-2","06:00","14:00","MEGR002"
"2020.08.19.","Festő-3","06:00","14:00","MEGR002"
"2020.08.19.","Festő-4","06:00","14:00","MEGR002"
"2020.08.19.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.19.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.19.","Hegesztő-1","06:00","14:00","MEGR002"
"2020.08.19.","Hegesztő-2","06:00","14:00","MEGR002"
"2020.08.19.","Hegesztő-3","06:00","14:00","MEGR002"
"2020.08.19.","Tesztelő-1","06:00","14:00","MEGR002"
"2020.08.19.","Csomagoló-1","14:00","22:00","MEGR002"
"2020.08.19.","Csomagoló-2","14:00","22:00","MEGR002"
"2020.08.19.","Csomagoló-3","14:00","22:00","MEGR002"
"2020.08.19.","Festő-1","14:00","22:00","MEGR002"
"2020.08.19.","Festő-2","14:00","22:00","MEGR002"
"2020.08.19.","Festő-3","14:00","22:00","MEGR002"
"2020.08.19.","Festő-4","14:00","22:00","MEGR002"
"2020.08.19.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.19.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.19.","Hegesztő-1","14:00","19:48","MEGR002"
"2020.08.19.","Hegesztő-2","14:00","19:48","MEGR002"
"2020.08.19.","Hegesztő-3","14:00","19:48","MEGR002"
"2020.08.19.","Tesztelő-1","14:00","22:00","MEGR002"
"2020.08.20.","Csomagoló-1","06:00","14:00","MEGR002"
"2020.08.20.","Csomagoló-2","06:00","14:00","MEGR002"
"2020.08.20.","Csomagoló-3","06:00","14:00","MEGR002"
"2020.08.20.","Festő-1","06:00","14:00","MEGR002"
"2020.08.20.","Festő-2","06:00","14:00","MEGR002"
"2020.08.20.","Festő-3","06:00","14:00","MEGR002"
"2020.08.20.","Festő-4","06:00","14:00","MEGR002"
"2020.08.20.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.20.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.20.","Tesztelő-1","06:00","14:00","MEGR002"
"2020.08.20.","Csomagoló-1","14:00","22:00","MEGR002"
"2020.08.20.","Csomagoló-2","14:00","22:00","MEGR002"
"2020.08.20.","Csomagoló-3","14:00","22:00","MEGR002"
"2020.08.20.","Festő-1","14:00","22:00","MEGR002"
"2020.08.20.","Festő-2","14:00","22:00","MEGR002"
"2020.08.20.","Festő-3","14:00","22:00","MEGR002"
"2020.08.20.","Festő-4","14:00","22:00","MEGR002"
"2020.08.20.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.20.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.20.","Tesztelő-1","14:00","22:00","MEGR002"
"2020.08.21.","Csomagoló-1","06:00","08:30","MEGR002"
"2020.08.21.","Csomagoló-2","06:00","08:30","MEGR002"
"2020.08.21.","Csomagoló-3","06:00","08:30","MEGR002"
"2020.08.21.","Festő-1","06:00","08:00","MEGR002"
"2020.08.21.","Festő-2","06:00","08:00","MEGR002"
"2020.08.21.","Festő-3","06:00","08:00","MEGR002"
"2020.08.21.","Festő-4","06:00","08:00","MEGR002"
"2020.08.21.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.21.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.21.","Tesztelő-1","06:00","07:55","MEGR002"
"2020.08.21.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.21.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.22.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.22.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.22.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.22.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.23.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.23.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.23.","Hajlító-1","14:00","22:00","MEGR002"
"2020.08.23.","Hajlító-2","14:00","22:00","MEGR002"
"2020.08.24.","Hajlító-1","06:00","14:00","MEGR002"
"2020.08.24.","Hajlító-2","06:00","14:00","MEGR002"
"2020.08.24.","Hajlító-1","14:00","19:36","MEGR002"
"2020.08.24.","Hajlító-2","14:00","19:36","MEGR002"
"2020.08.24.","Vágó-1","19:59","21:59","MEGR014"
"2020.08.24.","Vágó-2","19:59","21:59","MEGR014"
"2020.08.24.","Vágó-3","19:59","21:59","MEGR014"
"2020.08.24.","Vágó-4","19:59","21:59","MEGR014"
"2020.08.24.","Hajlító-1","20:04","21:54","MEGR014"
"2020.08.24.","Hajlító-2","20:04","21:54","MEGR014"
"2020.08.24.","Hegesztő-1","20:14","21:58","MEGR014"
"2020.08.24.","Hegesztő-2","20:14","21:58","MEGR014"
"2020.08.24.","Hegesztő-3","20:14","21:58","MEGR014"
"2020.08.24.","Tesztelő-1","20:22","21:57","MEGR014"
"2020.08.24.","Festő-1","20:27","21:51","MEGR014"
"2020.08.24.","Festő-2","20:27","21:51","MEGR014"
"2020.08.24.","Festő-3","20:27","21:51","MEGR014"
"2020.08.24.","Festő-4","20:27","21:51","MEGR014"
"2020.08.24.","Csomagoló-1","20:39","21:59","MEGR014"
"2020.08.24.","Csomagoló-2","20:39","21:59","MEGR014"
"2020.08.24.","Csomagoló-3","20:39","21:59","MEGR014"
"2020.08.25.","Csomagoló-1","06:00","14:00","MEGR014"
"2020.08.25.","Csomagoló-2","06:00","14:00","MEGR014"
"2020.08.25.","Csomagoló-3","06:00","14:00","MEGR014"
"2020.08.25.","Festő-1","06:00","14:00","MEGR014"
"2020.08.25.","Festő-2","06:00","14:00","MEGR014"
"2020.08.25.","Festő-3","06:00","14:00","MEGR014"
"2020.08.25.","Festő-4","06:00","14:00","MEGR014"
"2020.08.25.","Hajlító-1","06:00","14:00","MEGR014"
"2020.08.25.","Hajlító-2","06:00","14:00","MEGR014"
"2020.08.25.","Hegesztő-1","06:00","14:00","MEGR014"
"2020.08.25.","Hegesztő-2","06:00","14:00","MEGR014"
"2020.08.25.","Hegesztő-3","06:00","14:00","MEGR014"
"2020.08.25.","Tesztelő-1","06:00","14:00","MEGR014"
"2020.08.25.","Vágó-1","06:00","14:00","MEGR014"
"2020.08.25.","Vágó-2","06:00","14:00","MEGR014"
"2020.08.25.","Vágó-3","06:00","14:00","MEGR014"
"2020.08.25.","Vágó-4","06:00","14:00","MEGR014"
"2020.08.25.","Csomagoló-1","14:00","22:00","MEGR014"
"2020.08.25.","Csomagoló-2","14:00","22:00","MEGR014"
"2020.08.25.","Csomagoló-3","14:00","22:00","MEGR014"
"2020.08.25.","Festő-1","14:00","22:00","MEGR014"
"2020.08.25.","Festő-2","14:00","22:00","MEGR014"
"2020.08.25.","Festő-3","14:00","22:00","MEGR014"
"2020.08.25.","Festő-4","14:00","22:00","MEGR014"
"2020.08.25.","Hajlító-1","14:00","22:00","MEGR014"
"2020.08.25.","Hajlító-2","14:00","22:00","MEGR014"
"2020.08.25.","Hegesztő-1","14:00","22:00","MEGR014"
"2020.08.25.","Hegesztő-2","14:00","22:00","MEGR014"
"2020.08.25.","Hegesztő-3","14:00","22:00","MEGR014"
"2020.08.25.","Tesztelő-1","14:00","22:00","MEGR014"
"2020.08.25.","Vágó-1","14:00","22:00","MEGR014"
"2020.08.25.","Vágó-2","14:00","22:00","MEGR014"
"2020.08.25.","Vágó-3","14:00","22:00","MEGR014"
"2020.08.25.","Vágó-4","14:00","22:00","MEGR014"
"2020.08.26.","Csomagoló-1","06:00","14:00","MEGR014"
"2020.08.26.","Csomagoló-2","06:00","14:00","MEGR014"
"2020.08.26.","Csomagoló-3","06:00","14:00","MEGR014"
"2020.08.26.","Festő-1","06:00","14:00","MEGR014"
"2020.08.26.","Festő-2","06:00","14:00","MEGR014"
"2020.08.26.","Festő-3","06:00","14:00","MEGR014"
"2020.08.26.","Festő-4","06:00","14:00","MEGR014"
"2020.08.26.","Hajlító-1","06:00","14:00","MEGR014"
"2020.08.26.","Hajlító-2","06:00","14:00","MEGR014"
"2020.08.26.","Hegesztő-1","06:00","14:00","MEGR014"
"2020.08.26.","Hegesztő-2","06:00","14:00","MEGR014"
"2020.08.26.","Hegesztő-3","06:00","14:00","MEGR014"
"2020.08.26.","Tesztelő-1","06:00","14:00","MEGR014"
"2020.08.26.","Vágó-1","06:00","14:00","MEGR014"
"2020.08.26.","Vágó-2","06:00","14:00","MEGR014"
"2020.08.26.","Vágó-3","06:00","14:00","MEGR014"
"2020.08.26.","Vágó-4","06:00","14:00","MEGR014"
"2020.08.26.","Csomagoló-1","14:00","22:00","MEGR014"
"2020.08.26.","Csomagoló-2","14:00","22:00","MEGR014"
"2020.08.26.","Csomagoló-3","14:00","22:00","MEGR014"
"2020.08.26.","Festő-1","14:00","22:00","MEGR014"
"2020.08.26.","Festő-2","14:00","22:00","MEGR014"
"2020.08.26.","Festő-3","14:00","22:00","MEGR014"
"2020.08.26.","Festő-4","14:00","22:00","MEGR014"
"2020.08.26.","Hajlító-1","14:00","22:00","MEGR014"
"2020.08.26.","Hajlító-2","14:00","22:00","MEGR014"
"2020.08.26.","Hegesztő-1","14:00","22:00","MEGR014"
"2020.08.26.","Hegesztő-2","14:00","22:00","MEGR014"
"2020.08.26.","Hegesztő-3","14:00","22:00","MEGR014"
"2020.08.26.","Tesztelő-1","14:00","22:00","MEGR014"
"2020.08.26.","Vágó-1","14:00","14:40","MEGR014"
"2020.08.26.","Vágó-2","14:00","14:40","MEGR014"
"2020.08.26.","Vágó-3","14:00","14:40","MEGR014"
"2020.08.26.","Vágó-4","14:00","14:40","MEGR014"
"2020.08.27.","Csomagoló-1","06:00","14:00","MEGR014"
"2020.08.27.","Csomagoló-2","06:00","14:00","MEGR014"
"2020.08.27.","Csomagoló-3","06:00","14:00","MEGR014"
"2020.08.27.","Festő-1","06:00","14:00","MEGR014"
"2020.08.27.","Festő-2","06:00","14:00","MEGR014"
"2020.08.27.","Festő-3","06:00","14:00","MEGR014"
"2020.08.27.","Festő-4","06:00","14:00","MEGR014"
"2020.08.27.","Hajlító-1","06:00","14:00","MEGR014"
"2020.08.27.","Hajlító-2","06:00","14:00","MEGR014"
"2020.08.27.","Hegesztő-1","06:00","14:00","MEGR014"
"2020.08.27.","Hegesztő-2","06:00","14:00","MEGR014"
"2020.08.27.","Hegesztő-3","06:00","14:00","MEGR014"
"2020.08.27.","Tesztelő-1","06:00","14:00","MEGR014"
"2020.08.27.","Csomagoló-1","14:00","22:00","MEGR014"
"2020.08.27.","Csomagoló-2","14:00","22:00","MEGR014"
"2020.08.27.","Csomagoló-3","14:00","22:00","MEGR014"
"2020.08.27.","Festő-1","14:00","22:00","MEGR014"
"2020.08.27.","Festő-2","14:00","22:00","MEGR014"
"2020.08.27.","Festő-3","14:00","22:00","MEGR014"
"2020.08.27.","Festő-4","14:00","22:00","MEGR014"
"2020.08.27.","Hajlító-1","14:00","22:00","MEGR014"
"2020.08.27.","Hajlító-2","14:00","22:00","MEGR014"
"2020.08.27.","Hegesztő-1","14:00","22:00","MEGR014"
"2020.08.27.","Hegesztő-2","14:00","22:00","MEGR014"
"2020.08.27.","Hegesztő-3","14:00","22:00","MEGR014"
"2020.08.27.","Tesztelő-1","14:00","22:00","MEGR014"
"2020.08.28.","Csomagoló-1","06:00","14:00","MEGR014"
"2020.08.28.","Csomagoló-2","06:00","14:00","MEGR014"
"2020.08.28.","Csomagoló-3","06:00","14:00","MEGR014"
"2020.08.28.","Festő-1","06:00","14:00","MEGR014"
"2020.08.28.","Festő-2","06:00","14:00","MEGR014"
"2020.08.28.","Festő-3","06:00","14:00","MEGR014"
"2020.08.28.","Festő-4","06:00","14:00","MEGR014"
"2020.08.28.","Hajlító-1","06:00","14:00","MEGR014"
